day	sum	infected	cured	deceased
2637	270047.976997	0.001772	237757.206844	32290.768381
2638	270047.977140	0.001761	237757.206980	32290.768399
2639	270047.977283	0.001750	237757.207116	32290.768418
2640	270047.977425	0.001739	237757.207250	32290.768436
2641	270047.977565	0.001728	237757.207384	32290.768454
2642	270047.977705	0.001717	237757.207516	32290.768472
2643	270047.977844	0.001707	237757.207648	32290.768489
2644	270047.977982	0.001696	237757.207779	32290.768507
2645	270047.978120	0.001685	237757.207910	32290.768525
2646	270047.978256	0.001675	237757.208039	32290.768542
2647	270047.978392	0.001664	237757.208168	32290.768559
2648	270047.978527	0.001654	237757.208296	32290.768577
2649	270047.978660	0.001643	237757.208423	32290.768594
2650	270047.978794	0.001633	237757.208550	32290.768611
2651	270047.978926	0.001623	237757.208675	32290.768628
2652	270047.979057	0.001613	237757.208800	32290.768645
2653	270047.979188	0.001603	237757.208924	32290.768661
2654	270047.979318	0.001593	237757.209047	32290.768678
2655	270047.979447	0.001583	237757.209170	32290.768694
2656	270047.979575	0.001573	237757.209291	32290.768711
2657	270047.979702	0.001563	237757.209412	32290.768727
2658	270047.979829	0.001553	237757.209532	32290.768743
2659	270047.979955	0.001544	237757.209652	32290.768759
2660	270047.980080	0.001534	237757.209770	32290.768775
2661	270047.980204	0.001525	237757.209888	32290.768791
2662	270047.980327	0.001515	237757.210005	32290.768807
2663	270047.980450	0.001506	237757.210122	32290.768823
2664	270047.980572	0.001496	237757.210237	32290.768838
2665	270047.980693	0.001487	237757.210352	32290.768854
2666	270047.980813	0.001478	237757.210466	32290.768869
2667	270047.980933	0.001469	237757.210580	32290.768884
2668	270047.981052	0.001460	237757.210693	32290.768900
2669	270047.981170	0.001450	237757.210805	32290.768915
2670	270047.981288	0.001441	237757.210916	32290.768930
2671	270047.981404	0.001432	237757.211027	32290.768945
2672	270047.981520	0.001424	237757.211137	32290.768960
2673	270047.981636	0.001415	237757.211247	32290.768974
2674	270047.981750	0.001406	237757.211355	32290.768989
2675	270047.981864	0.001397	237757.211463	32290.769004
2676	270047.981977	0.001388	237757.211571	32290.769018
2677	270047.982089	0.001380	237757.211677	32290.769032
2678	270047.982201	0.001371	237757.211783	32290.769047
2679	270047.982312	0.001362	237757.211889	32290.769061
2680	270047.982422	0.001354	237757.211994	32290.769075
2681	270047.982532	0.001345	237757.212098	32290.769089
2682	270047.982641	0.001337	237757.212201	32290.769103
2683	270047.982749	0.001329	237757.212304	32290.769117
2684	270047.982857	0.001320	237757.212406	32290.769131
2685	270047.982964	0.001312	237757.212507	32290.769144
2686	270047.983070	0.001304	237757.212608	32290.769158
2687	270047.983176	0.001296	237757.212708	32290.769171
2688	270047.983280	0.001288	237757.212808	32290.769185
2689	270047.983385	0.001280	237757.212907	32290.769198
2690	270047.983488	0.001272	237757.213005	32290.769211
